document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
Low-cost carrier Wizz Air has announced a string of new routes between Europe and Saudi Arabia as it seeks to play its part in the kingdom’s ambitions to expand its aviation sector,3,0.09,0.81,0.84,0.79
Startup IPP Air Cargo is due to take off next month,25,0.15,0.95,0.98,0.54
"international travel spiked 329% from 557,000 passengers last year to 2.39",16,0.01,0.90,0.90,0.93
Some believe the only way for the airline industry to really reduce emissions is to radically reduce the number of flights,12,0.11,0.86,0.89,0.72
"As it is the festival season, we are hoping to have an increase in flight operations and people travelling from Pune airport to various locations across the country",16,0.01,0.90,0.88,0.85
Goff said the airline may reduce the number of those flights if demand lags during certain times of the year,12,0.11,0.86,0.83,0.94
"With the decline in air travel during the pandemic, the number of nonstop destinations from RDU dropped",0,0.08,0.86,0.95,0.79
Passengers were taking to Twitter to raise issues over lost luggage or delayed refunds with the airline's official Twitter channel @British_Airways about their issues,9,0.02,0.74,0.84,0.84
"air travel demand has increased, mainline",26,0.04,0.77,0.85,0.70
"thousands of passengers, after airlines and airports have been expecting customers to be absent and long waiting times for weeks anyway due to a lack of staff",9,0.02,0.74,0.84,0.82
"Moreover, the increase in the adoption of industrial radiography technique in aerospace and automotive industry and growing demand for portable radiography equipment will create beneficial opportunities for the growth of the market",15,0.04,0.74,0.82,0.74
An airline is increasing its flights from Fort Myers,35,0.08,0.88,0.97,0.56
This is an important turning point for UAE aviation and is in line with Etihad’s initiatives to increase the representation of women in the aviation industry,4,0.09,0.86,0.82,0.96
Telos Corporation Expands Growth at Major U.S. Airports (GlobeNewswire News Room) Cybersecurity leader’s aviation channeling service,18,-0.02,0.83,0.82,0.97
"Additionally, the expansion of the automotive industry and the aviation industry are other market growth",24,0.11,0.82,0.86,0.83
"the flight returned to Guadalajara’s airport, where it made an emergency landing 45 minutes after takeoff,",4,0.09,0.86,0.90,0.96
"There is a continuous and strong growth in the commercial air transport, most notably in developing markets like India",24,0.11,0.82,0.85,0.90
"Japan Transocean Air (JTA) will increase flights on its Fukuoka=Okinawa Naha route, Japan Air Commuter (JAC) on its Kagoshima route,",35,0.08,0.88,0.89,0.90
"10.8       Tue 23 Adds $29 million (1.5%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.91,0.45
"RPC % * Comment       Fri 19 Loses CNY3 billion ($484 million) (2.9%) in MCap, steepest heavyweight fall in Aerospace & defense sector 49.68 -2.9",8,0.54,0.90,0.94,0.37
Traffic in June is up 20% year over year despite a global decline in air cargo,17,0.03,0.85,0.86,0.98
the largest airline in the Middle East - Emirates - increases the number of flights from Moscow Domodedovo Airport,6,0.05,0.78,0.81,0.91
"RPC % * Comment       Fri 19 Loses CAD136 million ($105 million) (3.9%) in MCap, steepest heavyweight fall in Aerospace & defense sector 34.04 -3.9",8,0.54,0.90,0.94,0.37
"Delta Drone (1DD0: 36.60c) loses EUR1 million ($1 million) (9.9%) in MCap, steepest heavyweight fall in Aerospace & defense sector",8,0.54,0.90,0.94,0.37
"5.9       Wed 24 Adds EUR24,378 ($24,309) (2.4%) in MCap, top heavyweight rise in Aerospace & defense sector 0.38",8,0.54,0.90,0.90,0.45
"The Northern Capital Gateway Company, which operates Pulkovo Airport, reports an increase in the number of flights between St. Petersburg and Yerevan",27,0.04,0.81,0.93,0.79
"RPC % * Comment       Fri 19 Loses RUB2 billion ($33 million) (2.1%) in MCap, steepest heavyweight fall in Aerospace & defense sector 43.76 -2.1",8,0.54,0.90,0.94,0.37
"on slipping relative strength       Thu 25 Loses RUB917 million ($15 million) (1.0%) in MCap, steepest heavyweight fall in Aerospace & defense sector 42.46 -1.0 -0.9 Week",8,0.54,0.90,0.94,0.37
"A Share (600009: CNY57.69) adds CNY3 billion ($424 million) (2.7%) in MCap, top heavyweight rise in Aerospace products/parts sector",8,0.54,0.90,0.89,0.52
"1.2       Thu 25 Loses CAD20 million ($15 million) (1.1%) in MCap, steepest heavyweight fall in Aerospace & defense sector 17.8 -1.1",8,0.54,0.90,0.94,0.38
"Vueling, which flies to more than 100 destinations, claims customers can find ""cheap flights"" on its website",38,-0.03,0.80,0.82,0.94
international cargo flights are increasing,28,0.07,0.90,0.93,0.90
"Hopefully, passengers will soon be able to book flights on the world's first electric airplane",35,0.08,0.88,0.87,0.82
"The Covid-19 pandemic has greatly impacted the aviation sector, where aircraft movements are only 10% of the pre-pandemic period",17,0.03,0.85,0.90,0.87
It provides corporate customers the opportunity to reduce their carbon footprint from business travel and air cargo shipments by contributing to the use of SAF,37,0.02,0.73,0.85,0.95
"Therefore, the signing of this MoU aims to create a high-end sustainable network development environment and contribute to creating a favorable environment to connect potential businesses of Hanoi and the supply chain network of international high-class aviation services,” she said",1,0.03,0.67,0.82,0.99
"Direct flights between London Heathrow (LHR) and Buenos Aires Ezeiza (EZE) will return on March 26, operating five times per week using Boeing",6,0.05,0.78,0.84,0.83
"Rising air traffic, travel, and tourism and the increasing number of flights are expected to boost the components’ adoption",26,0.04,0.77,0.81,0.88
demand for international travel has exploded as COVID restrictions have been eased or removed,20,-0.00,0.81,0.87,0.83
Etihad Airways has recently announced the extension of its flights between Abu Dhabi and Zanzibar,23,0.36,0.94,0.98,0.41
"Although aviation is one of the safest industries, there has been an increase in the number of General Aviation accidents and this",28,0.07,0.90,0.89,0.96
"Extending the changes implemented since July, British Airways (BA) has announced it will be making “some further cancellations” up to the end of October by cutting thousands more flights from its winter schedule",2,0.13,0.85,0.84,0.82
"It now completely overshadows the fact that air traffic has returned, says equity analysis manager Jacob Pedersen at Sydbank",21,-0.01,0.82,0.86,0.89
"Qantas has also recently announced a $50 voucher will be offered to all Frequent Flyers towards their next Qantas flight, after customers had to endure delayed flights, long queues, and misplaced luggage",9,0.02,0.74,0.87,0.77
"As the flight had to return shortly to the origin airport due to a landing gear problem, it had to burn the fuel to minimize the aircraft’s weight and avoid the possibility of structural damage",12,0.11,0.86,0.82,0.98
"However, Shields said business travel has not returned to pre-pandemic levels",10,0.10,0.85,0.90,0.90
"Importantly, he said, the project would provide a boost to the vitality of the airport by increasing the number of flights",38,-0.03,0.80,0.80,0.97
of leveraging Dreamfolks’ operational base to growth in air traffic in India,17,0.03,0.85,0.83,0.96
"The relevant person in charge of the Hainan Provincial Department of Tourism, Culture, Radio, Television and Sports said that at present, Hainan has gradually resumed the normal operation of domestic passenger flights, and stranded tourists are returning in an orderly manner",36,0.01,0.75,0.80,0.96
The offer of flights to the United States is expanded at the Quito airport,3,0.09,0.81,0.95,0.76
"The Director-General of the General Authority of Civil Aviation, Saif Mohammed Al Suwaidi, said that the air transport sector in the UAE has witnessed a remarkable improvement in the levels of recovery from the “Covid-19” pandemic",34,0.06,0.76,0.80,0.83
"The Director-General of the General Civil Aviation Authority, Saif Mohammed Al Suwaidi, said that the air transport sector in the UAE has witnessed a remarkable improvement in the levels of recovery from the ""Covid-19"" pandemic",34,0.06,0.76,0.80,0.83
"CommutAir, which has hubs in Chicago, Houston, and Washington, DC, has recently reactivated those planes and increased its flying this year",6,0.05,0.78,0.82,0.87
"CommutAir, which has hubs in Denver, Houston, and Washington, DC, has recently reactivated those planes and increased its flying this year",6,0.05,0.78,0.82,0.87
Muskegon County Airport is expanding its air services with additional flights to Chicago,3,0.09,0.81,0.87,0.71
"Alaska Airlines Flight 588 experienced an engine cowling issue, forcing the flight to return to the airport for a repair",6,0.05,0.78,0.82,0.93
"Thousands of flights have been cancelled and more delayed due to the problems, but there are ways of increasing your chances of flying on time",16,0.01,0.90,0.87,1.00
"We are looking forward to working with our airline partners to increase the number of flights out of New Zealand, Australia,",35,0.08,0.88,0.97,0.56
The aircraft will join the fleet by October and will be used to increase flights on the India-US route,6,0.05,0.78,0.85,0.99
The report also said that the aircraft will be used to increase flights on the India-US route,30,0.11,0.86,0.90,0.77
"Despite this chaos, the return of air travel brought good news for Air Canada shareholders",36,0.01,0.75,0.82,0.95
