document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
"easyJet, the biggest airline out of the airport, has cut more than 10,000 flights",2,0.13,0.85,0.93,0.52
"Air travel costs have increased 37.8%, and hotel prices are up 22.2%",16,0.01,0.90,0.94,0.87
"The realization of this project, and the increase in air traffic which would        result from it, would be unacceptable",28,0.07,0.90,0.91,0.82
"EasyJet alone cut 11,000 flights",7,0.98,1.00,1.00,0.00
"easyJet announced plans to cut seven per cent of its 160,000 flights scheduled between July and September",23,0.36,0.94,0.98,0.41
The airline also intends to increase flights from Cebu to Seoul,35,0.08,0.88,0.97,0.56
Airlines are decreasing the number of flights hitting the runway,35,0.08,0.88,0.94,0.63
There are more people with lost luggage,25,0.15,0.95,0.98,0.52
Korean Air also said it will enhance flight services by holding refresher courses on safety with flight attendants who had been on extended leave due,4,0.09,0.86,0.91,0.76
The flag carrier will increase flights between Incheon and New York from seven to 12,35,0.08,0.88,0.95,0.57
"After reducing quarantine, the next step needs to be to increase flight capacity, said Jonathan Kao, managing director for Greater China at corporate travel management firm BCD Travel",4,0.09,0.86,0.91,0.94
"For instance, the administration reduced the number of international passenger flights",19,0.06,0.85,0.94,0.80
the airline has been one of the airlines to have left holidaymakers’ summer travel plans in tatters as it has been forced to cut thousands of flights this summer in response to staff shortages,4,0.09,0.86,0.93,0.83
because despite airlines opening up more routes there was a big increase in the number of inbound flights that triggered so-called circuit-breaker suspensions,4,0.09,0.86,0.91,0.72
"TAAG Angola Airlines will reinforce flights within domestic and international destinations, providing passengers with greater availability and options while scheduling their trips",6,0.05,0.78,0.92,0.92
"From August to the end of October, Swiss International Air Lines plans to cut 676 flights, around 2%",7,0.98,1.00,1.00,0.00
Qatar Airways announced that it will increase the number of flights from daily flights,23,0.36,0.94,0.98,0.41
"In the second incident, a SpiceJet flight for Jabalpur had to return to Delhi due",33,0.07,0.88,0.91,0.67
"To deal with the pent-up air travel demand, Singapore Airlines Group (SIA) increased its flights to Japan, India, Los Angeles, and Paris",7,0.98,1.00,1.00,0.00
the post-pandemic demand for air travel continues to increase,29,0.04,0.84,0.94,0.50
"British Airways has said it will cut a further 10,300 short-haul flights until the end of October",21,-0.01,0.82,0.91,0.67
"Tuesday evening, AirAsia Philippines CEO Ricky Isla said the airline will double the capacity of its Manila-Kota Kinabalu flight",30,0.11,0.86,0.96,0.58
this summer as demand for air travel exploded after Covid restrictions were eased,29,0.04,0.84,0.91,0.75
"How airports coped with the pandemic and the return of air traffic is one criterion for the ""Best Airport"" rating",16,0.01,0.90,0.92,0.93
Minister for Aviation Khawaja Saad Rafique has said that domestic and international flights would be increased at Multan International Airport,21,-0.01,0.82,0.90,0.87
"The airline intended to cut between 1,000 and 2,100 flights, or roughly 10 to 20 round trip pairs",35,0.08,0.88,0.95,0.60
"Stuart Dempster       Punctuality across all UK airports in 2021 was better than before the virus crisis, due to the reduction in flights caused by travel restrictions",16,0.01,0.90,0.92,0.78
Heathrow bosses suggested some airlines were to blame for not reducing the number of flights they were planning this summer,12,0.11,0.86,0.92,0.70
AVIATION       Wizz Air expects to cut flights,7,0.98,1.00,1.00,0.00
"to be able to maintain the significant rise in flights, Luxair has been ""systematically applying the legal limits"" in terms of work planning for almost two years",39,0.01,0.86,0.91,0.84
"According to Cebu Pacific executive Roxanne Gochuico, the airline has almost doubled its monthly flights",35,0.08,0.88,0.97,0.56
"this was despite significant decreases in the air travel (-80%), retail",28,0.07,0.90,0.91,0.94
This $3.1 million increase was due to an increase in our aircraft avionics and special mission electronics business,25,0.15,0.95,0.98,0.46
that the aviation industry has struggled to cope with the return to pre-pandemic travel levels when so many staff left,20,-0.00,0.81,0.91,0.87
air travel has essentially returned to pre-pandemic levels,10,0.10,0.85,0.93,0.67
There are no practical plans to cut aviation demand,28,0.07,0.90,0.93,0.78
"there was chaos over Easter as passengers reported long queues to get through security and passport control, lost luggage and flights",38,-0.03,0.80,0.91,0.88
Qantas recently announced it will cut domestic flights until March due to high fuel prices,2,0.13,0.85,0.96,0.62
"This summer the airport has expanded flights to Greece, Turkey and Spain",3,0.09,0.81,0.95,0.76
This is majorly due to significant growth in civil aviation sector and business aviation sector,28,0.07,0.90,0.93,0.88
efforts to reduce flight demand or airport expansion,12,0.11,0.86,0.93,0.67
"more operating aircraft added to support the huge surge in demand for both domestic and international flights,” Capital A said",21,-0.01,0.82,0.91,0.65
International flight capacity has been slower to return,33,0.07,0.88,0.93,0.74
"AAI is in charge of constructing, enhancing, maintaining, and managing aviation at 125 airports",28,0.07,0.90,0.96,0.65
aviation would increase slightly and households’ electricity bills would be slightly higher,25,0.15,0.95,0.96,0.63
Recent statistics shows that Morocco’s air traffic is gradually returning,16,0.01,0.90,0.94,0.80
"Apart from this, the airline intends to increase its flights from Cebu to Seoul",35,0.08,0.88,0.97,0.56
Qantas plans on responding to this by cutting flights,35,0.08,0.88,0.90,0.89
"Increasing air cargo volumes in Japan         ""Air cargo volumes into Japan",28,0.07,0.90,0.92,0.78
Budiman explained that this was mainly because international flights and public mobility had already returned to pre-pandemic levels,16,0.01,0.90,0.92,0.91
flights would be reduced from 11 per week to 7 per week at the Murtala Muhammed International Airport,12,0.11,0.86,0.95,0.89
Republic Airways Expands LIFT Academy Flight Training Program to South Carolina,3,0.09,0.81,0.91,0.66
As there is hope international travel will soon return,25,0.15,0.95,0.92,0.94
"flight returned to London Gatwick airport after circling for two hours, as per flight data",33,0.07,0.88,0.96,0.54
"The flight returned to London Gatwick airport after circling for two hours, as per flight data",33,0.07,0.88,0.96,0.54
the company to reduce its near-term flying,19,0.06,0.85,0.94,0.80
works on the Sunyani Airport was in line with government’s efforts to establish a standard airport in every region to boost air transport,39,0.01,0.86,0.91,0.81
intentions to reduce air travel,19,0.06,0.85,0.95,0.64
support policies to reduce air travel,19,0.06,0.85,0.92,0.64
a small positive bivariate correlation with intentions to reduce air travel,19,0.06,0.85,0.95,0.64
"American Airlines is cutting more than 1,800 flights at Philadelphia International Airport",7,0.98,1.00,1.00,0.00
"booking app, the cost of domestic flights on Sundays and Mondays has risen",22,0.36,0.89,0.94,0.46
Thai Smile Airlines will operate flight charters and increase the number of flights per day,27,0.04,0.81,0.90,0.69
"Starting July 15, Aeroflot Airlines will increase the number of flights to Vladivostok from Pulkovo Airport up to 3",35,0.08,0.88,0.93,0.74
EasyJet launches return of Switzerland flight,33,0.07,0.88,0.96,0.48
News       GKN Aerospace has stepped up to support the return to flight of a historic Spitfire PR,33,0.07,0.88,0.93,0.61
The reduction in flights hurts Nebraska airports,7,0.98,1.00,1.00,0.00
"AP       Kazakh air carriers are working to increase the number of flights to Uzbekistan and China,",35,0.08,0.88,0.96,0.57
"Starting August 13th, 2022, TAAG Angola Airlines will begin increasing the number of flights to specific international and domestic destinations",35,0.08,0.88,0.95,0.59
"The airline announced that it would increase flight services to Cabinda Angola, São Paulo, Brazil, Windhoek, Namibia, and Maputo, Mozambique",2,0.13,0.85,0.96,0.85
Other facilities required to expand international travel will also be developed under the project,18,-0.02,0.83,0.90,0.75
"the airline is cutting about 1,100 flights for fall 2022",35,0.08,0.88,0.97,0.57
"In all airlines, the number of flights to the country has increased",35,0.08,0.88,0.97,0.56
The airline will increase flights based on the schedule,35,0.08,0.88,0.92,0.71
"Along with domestic flights, the carrier will increase flights connecting Vietnam and Asian countries such as Singapore, Thailand, Laos, Cambodia, South Korea",35,0.08,0.88,0.90,1.00
to when commercial air traffic will return to pre-COVID-19 levels,10,0.10,0.85,0.92,0.92
Delta Air Lines has been granted a temporary slot waiver to reduce some flights at New York John F Kennedy (JFK) and LaGuardia,12,0.11,0.86,0.93,0.61
those flights (arriving and departing) via Salalah Airport rose by 57.3 percent,7,0.98,1.00,1.00,0.00
Data-based training programs have statistically reduced incidents and accidents in civil aviation over the past 30 years,19,0.06,0.85,0.94,0.57
A Virgin Australia flight also returned to Brisbane after a similar incident,33,0.07,0.88,0.98,0.59
"in cooperation with the Global Business Travel Association (GBTA), there will be a sharp increase in hotel and flight ticket prices in business travel in 2023",28,0.07,0.90,0.91,0.97
"We're thrilled to be partnering with Qantas and CAE to deliver this custom-built facility, strengthening Qantas' national flight training capabilities as international air travel recovers and Qantas' aircraft fleet continues to expand,"" LOGOS head of Australia & New Zealand Darren Searle said",39,0.01,0.86,0.91,0.74
The Atlanta-based airline announced last month it would be cutting about 100 flights daily around its network starting in July and extending through the beginning of August,2,0.13,0.85,0.96,0.85
"we’re going to see an uptick in corporate travel,” Hauenstein said",21,-0.01,0.82,0.94,0.69
There has been an increase in the number of general aviation accidents and this,25,0.15,0.95,0.97,0.63
"to 14-day high       Thu 18 Adds EUR150 million ($153 million) (1.2%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.92,0.43
"In the summer, Utair increased the number of flights on the Moscow-Samarkand route and now flies in this direction",6,0.05,0.78,0.90,0.94
"RPC % * Comment       Fri 12 Loses $460 million (1.6%) in MCap, steepest heavyweight fall in Aerospace & defense sector 37.85 -1.6",8,0.54,0.90,0.94,0.37
"Top Rise       Mon 15 Loses CAD68 million ($53 million) (4.2%) in MCap, steepest heavyweight fall in Aerospace & defense sector 15.81 -4.2 -4.3 Week",8,0.54,0.90,0.94,0.37
"Wed 17 Loses CNY1 billion ($199 million) (1.2%) in MCap, steepest heavyweight fall in Aerospace & defense sector 51.4 -1.2",8,0.54,0.90,0.93,0.38
"3.0 1.0 Top Rise       Mon 15 Adds $54 million (2.8%) in MCap, top heavyweight rise in Aerospace & defense sector 16.01",8,0.54,0.90,0.92,0.43
"RPC % * Comment       Fri 12 Loses GBP445 million ($544 million) (1.6%) in MCap, steepest heavyweight fall in Aerospace & defense sector 778 -1.6 -2.0 Week",8,0.54,0.90,0.94,0.37
"Top Rise       Wed 17 Loses CAD128 million ($99 million) (3.6%) in MCap, steepest heavyweight fall in Aerospace & defense sector 35.22 -3.6 -3.2 Week",8,0.54,0.90,0.94,0.37
"Dassault Aviation (AM: EUR148.20) adds EUR150 million ($153 million) (1.2%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.90,0.48
"A Share (600038: CNY50.09) adds CNY548 million ($81 million) (1.9%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.92,0.43
This is one of the greatest obstacles to the full return of air traffic to 2019 levels,28,0.07,0.90,0.91,0.93
"Lufthansa, British Airways and easyJet, have cut flights",35,0.08,0.88,0.95,0.77
"The larger carriers with more airplanes and flights can cut their costs by reducing the number of flights, Piccolo said",30,0.11,0.86,0.93,0.60
Government plans to reduce from the aviation sector,19,0.06,0.85,0.94,0.55
there has been an unprecedented uptick in outbound travel demand,28,0.07,0.90,0.93,0.82
CEB intends to increase its flights from Cebu to Seoul (Incheon) to a daily operation from its current twice-a-week service,30,0.11,0.86,0.93,0.74
Rex Airlines have increased flights from Port Lincoln to Adelaide,35,0.08,0.88,0.94,0.65
Virgin Australia has been clear about its acquisition of new 737-700 aircraft to expand its own resources flying,39,0.01,0.86,0.91,0.84
American Airlines will temporarily cut flights at the Columbia Regional Airport,7,0.98,1.00,1.00,0.00
"Direct flights with Qantas between Sydney and Tonga are now available to book, with the first scheduled passenger service taking off from 25 August 2022",16,0.01,0.90,0.90,0.86
it would cut dozens of daily flights this summer from Pearson Airport and other airports across the country,35,0.08,0.88,0.91,0.79
Our affordable fares will boost transatlantic travel between the U.S. and Europe,29,0.04,0.84,0.91,0.62
Philippines-based airline Cebu Pacific has announced that flights between Cebu and Seoul in South Korea will be increased,2,0.13,0.85,0.96,0.85
"American Airlines announced it was cutting 31,000 flights from its November schedule due to staffing shortages",2,0.13,0.85,0.95,0.69
"Since Summer flights with easyJet returned to Southend Airport in May, customers have been eager for more destinations to be added to the line-up",4,0.09,0.86,0.90,0.93
"451100101       Rocket Lab USA (RKLB: $6.02) loses $274 million (8.9%) in MCap, steepest heavyweight fall in Aerospace & defense sector",8,0.54,0.90,0.94,0.37
