document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
This allows the company's customers to build full stack Open-Architecture Quantum Computers,36,0.23,0.93,0.85,0.95
isotope-controlled SiC enable a variety of quantum devices,15,0.02,0.86,0.91,0.65
There are also efforts to realize qubits using classical silicon technology,0,-0.04,0.84,0.89,0.98
computing the technological processes are also designed to enable quantum sensing and communication devices and applications,15,0.02,0.86,0.87,0.80
these materials to build quantum devices and hardware,36,0.23,0.93,0.97,0.49
"After my postdoc, I plan to use what I’ve learned to build a quantum computing and hardware startup",19,0.03,0.83,0.91,0.86
"However, there are still many obstacles hindering practical quantum computing",16,0.15,0.93,0.99,0.45
The reality is that Alphabet has built the world’s leading quantum computer,39,0.14,0.93,0.95,0.77
"That is, other quantum computing players like Alphabet have chased quantum supremacy",22,0.02,0.90,0.93,0.80
"So, Quantum Computing is building a portfolio of affordable quantum computing software and apps that deliver quantum computing power",19,0.03,0.83,0.90,0.99
Baidu wants to build out quantum computing power,13,0.07,0.78,0.81,0.85
"Since it is difficult to experimentally achieve stimulated emission output using both long-lived atomic energy levels and bad cavity structures, this requirement greatly limits the quantum systems that can be used for the active optical frequency standard",22,0.02,0.90,0.93,0.93
"Now, researchers at the University of Chicago’s Pritzker School of Molecular Engineering (PME) have developed a method to optimize these quantum sensors, which can detect tiny perturbations in magnetic or electric fields, among other things",3,0.02,0.76,0.87,0.95
the neural Turing machine model was improved,33,0.78,0.98,1.00,0.11
UK to develop field-deployable quantum light source,20,0.04,0.89,0.86,0.86
"This is ideal for delivering high-speed quantum key distribution and quantum information processing, as well as being a brighter source for imaging or sensing applications",2,0.08,0.85,0.81,0.93
aiming to develop a complete post-quantum cryptography toolbox to be combined with new PKI-related Trust Services delivered by WISeKey,20,0.04,0.89,0.89,0.79
QuantLR & LightPath Technologies Announce Partnership to Develop Free-Space Quantum Encryption System,7,0.03,0.77,0.87,0.81
The Chinese have made a lot of advances on quantum communication and quantum key,30,0.11,0.86,0.88,0.71
Chandrasekhar last year launched QSim - Quantum Computer Simulator Toolkit - to enable researchers and students to carry out research in quantum computing,37,0.07,0.70,0.81,0.89
QCI to combine its deep expertise and experience in quantum computing with QPhoton’s research efforts to develop photonic-based quantum systems,34,-0.08,0.81,0.86,0.91
QCI has developed a room-temperature Entropy Quantum System for solving real world business problems today,17,0.14,0.87,0.97,0.63
"In this partnership, QCI will use its Entropy Quantum Computing (EQC) technologies to demonstrate optimization use cases in support of advanced air mobility applications",9,-0.08,0.73,0.82,0.88
QCI has developed a room-temperature Entropy Quantum System (EQC) for solving real world business problems,17,0.14,0.87,0.97,0.63
"QCI’s Entropy Quantum Computer, the quantum information processing system for solving real-world problems, is available now and this is only the beginning of our commercialization of quantum solutions",2,0.08,0.85,0.88,0.76
"part those statements are based on the various approaches to building a quantum computer, including gate models and annealers",19,0.03,0.83,0.88,0.68
"QCI has established a toolbox of new quantum hardware technologies, including Entropy Quantum Computing (EQC) that we applied to the BMW optimization problem",11,-0.08,0.72,0.82,0.99
we will continue to build a company that will deliver on the promise of quantum computing - today,36,0.23,0.93,0.93,0.71
"In this partnership, QCI will use our Entropy Quantum Computing (EQC) technologies to demonstrate optimization use cases to support advanced air mobility applications",9,-0.08,0.73,0.82,0.88
"low latency networking and flexibility to enhance and optimize their quantum programs on our quantum systems,"" says Eric Ostby, VP, Product at Rigetti",9,-0.08,0.73,0.80,0.97
the unused qubits can be used to       measure the current level of noise of the quantum system,18,0.05,0.62,0.83,0.95
"First, we provide an analog quantum algorithm that",25,0.03,0.82,0.82,0.87
The future quantum networks will be built from clusters of quantum processors,4,-0.08,0.79,0.81,0.80
quantum computing to working hands in order to enable them to build their skills and use them to develop work tasks,36,0.23,0.93,0.90,0.98
Its mission is to unlock the power of quantum computing today to benefit business and society,4,-0.08,0.79,0.85,0.87
AWS Center for Quantum Networking and Harvard Quantum Initiative group have an ambitious three-year agenda to advance quantum technology and develop a quantum workforce,13,0.07,0.78,0.90,0.63
"the AWS Center for Quantum Networking (CQN) and Harvard Quantum Initiative (HQI) will team to cultivate projects to develop quantum memory, integrated photonics, and quantum applications that could help underpin future quantum networks and a quantum internet",4,-0.08,0.79,0.88,0.85
"looking to build the quantum internet, which it says will spur new technology industries and a competitive marketplace of quantum service providers and application developers",4,-0.08,0.79,0.86,0.97
quantum networking can be a key part of developing large-scale quantum computers via interconnecting multiple quantum chips,2,0.08,0.85,0.93,0.77
"the same bizarre properties of quantum mechanics that make next-generation quantum computers possible,",3,0.02,0.76,0.82,0.91
"IIT-Madras has become the first Indian institution to join IBM's quantum network to advance quantum computing skills development and research in the country, the tech major announced on Monday",7,0.03,0.77,0.82,0.76
IBM said that IIT Madras will get cloud-based access to its most advanced quantum computing systems and quantum expertise to explore practical applications for businesses and the society,11,-0.08,0.72,0.81,0.99
Researchers from IIT Madras will contribute to the advancement of research in the application of quantum computing with support from IBM Research India in such domains that are relevant to India,2,0.08,0.85,0.89,0.96
"breakthrough innovations in AI, quantum computing, industry-specific cloud solutions and business services deliver open and flexible options to our clients",9,-0.08,0.73,0.80,0.97
IIT Madras will contribute to the advancement of research in the application of quantum computing with support from IBM Research India in such domains that are relevant to India,2,0.08,0.85,0.90,0.94
"As a member of the IBM Quantum Network, IIT-M will get cloud-based       access to IBM’s most advanced quantum computing systems and IBM’s       quantum expertise to explore practical applications and realize the wide       ranging benefits of this technology for business and society",11,-0.08,0.72,0.83,0.93
"Researchers from IIT-Madras will lead advancement of research in the       application of quantum computing with support from IBM Research India       to such domains that are relevant to India, a release from IIT-M said",2,0.08,0.85,0.82,0.84
"The companies will combine their respective expertise in quantum information processing to create a new, scalable interface for communicating with quantum processors via optical interconnects",17,0.14,0.87,0.83,0.92
"QphoX is developing the world’s first Quantum Modem™, a breakthrough device that will allow the quantum computing industry to scale through connectivity and parallelization and unlock the potential of the Quantum Internet.",15,0.02,0.86,0.91,0.94
QphoX also provides optical readout and control solutions for quantum processors to address intermediate scaling challenges within single cryostats,3,0.02,0.76,0.87,0.84
