document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
"On July 19, while participating in the World Economic Forum Special Virtual Dialogue with Global Business Leaders, Chinese Premier Li Keqiang said international students may return to China as the country considers increasing international flights more than two years into the pandemic",12,0.20,0.87,0.94,0.55
"more operating aircraft added to support the huge surge in demand for both domestic and international flights,” Capital A said",8,0.58,0.94,0.99,0.24
"in the wake of cancellations and delays due to pilot and cabin crew strikes, customers could see price hikes after the airline warned that its fuel bill could continue to rise for the rest of the year",18,0.02,0.73,0.90,0.68
International flight capacity has been slower to return,20,0.57,0.97,1.00,0.19
"Travelers face frustrating flight delays, last minute cancellations, and lost luggage, while airlines deflect blame",17,0.40,0.89,0.99,0.25
"We are seeing an uptick in airline traffic and business travel, resulting in improving demand for Original Equipment Manufacturer deliveries and aftermarket services",2,0.04,0.80,0.97,0.63
"Apart from this, the airline intends to increase its flights from Cebu to Seoul",17,0.40,0.89,0.99,0.25
after aviation regulator halves capacityBENGALURU (Reuters) -Shares of India's SpiceJet,25,0.29,0.84,0.98,0.37
"Increasing air cargo volumes in Japan         ""Air cargo volumes into Japan",10,1.00,1.00,1.00,0.00
Budiman explained that this was mainly because international flights and public mobility had already returned to pre-pandemic levels,5,-0.03,0.80,0.92,0.83
flights would be reduced from 11 per week to 7 per week at the Murtala Muhammed International Airport,33,0.98,1.00,1.00,0.02
As there is hope international travel will soon return,20,0.57,0.97,0.95,0.60
Boeing sees rising demand for aviation jobs,25,0.29,0.84,0.98,0.37
"flight returned to London Gatwick airport after circling for two hours, as per flight data",20,0.57,0.97,1.00,0.19
"The flight returned to London Gatwick airport after circling for two hours, as per flight data",20,0.57,0.97,1.00,0.19
The increase in international travel is also positive for airports as from April to June 2022,10,1.00,1.00,1.00,0.00
"With an increase in international travel but flight delays and cancellations still common, local AAA locations are here",10,1.00,1.00,1.00,0.00
the company to reduce its near-term flying,33,0.98,1.00,1.00,0.02
intentions to reduce air travel,33,0.98,1.00,1.00,0.02
a small positive bivariate correlation with intentions to reduce air travel,33,0.98,1.00,1.00,0.02
"it would reduce flights from other airports, including ending service between Los Angeles and San Diego, later",33,0.98,1.00,1.00,0.02
KOREAN AIR EXPECTS TO ADD AIR CARGO CAPACITY THROUGH BELLY SPACE AS MORE PASSENGER FLIGHTS,3,0.84,0.97,1.00,0.10
EasyJet launches return of Switzerland flight,20,0.57,0.97,1.00,0.19
The airline is targeting to progressively increase passenger flight capacity up to a quarter,17,0.40,0.89,0.99,0.25
News       GKN Aerospace has stepped up to support the return to flight of a historic Spitfire PR,20,0.57,0.97,1.00,0.19
"Starting August 13th, 2022, TAAG Angola Airlines will begin increasing the number of flights to specific international and domestic destinations",17,0.40,0.89,0.99,0.25
Other facilities required to expand international travel will also be developed under the project,38,0.51,0.94,0.97,0.46
"the airline is cutting about 1,100 flights for fall 2022",17,0.40,0.89,0.99,0.25
while total employment in air transport in the EU decreased for both men and women during the pandemic,30,0.11,0.86,0.97,0.53
Qantas and Jetstar have reduced its flying capacity,33,0.98,1.00,1.00,0.02
First's flight to Chandigarh returned to Ahmedabad on Thursday after suffering a bird hit,20,0.57,0.97,1.00,0.19
"In all airlines, the number of flights to the country has increased",17,0.40,0.89,0.99,0.25
The Australian Women Pilots Association remains dedicated to furthering the causes of women in aviation,25,0.29,0.84,0.98,0.37
to when commercial air traffic will return to pre-COVID-19 levels,20,0.57,0.97,1.00,0.19
Delta Air Lines has been granted a temporary slot waiver to reduce some flights at New York John F Kennedy (JFK) and LaGuardia,33,0.98,1.00,1.00,0.02
American Airlines has cut thousands of domestic and international flights from its November schedule as part of the carrier's efforts to reduce disruptions that have afflicted the industry this year,15,0.07,0.78,0.90,0.69
Business       American Airlines has cut thousands of domestic and international flights from its November schedule as part of the carrier's efforts to reduce disruptions that have afflicted the industry this year,15,0.07,0.78,0.90,0.69
The Federal Aviation Administration said that it was reducing flights in the area around New York City due to an implied shortage of air-traffic controllers,36,0.05,0.86,0.94,0.55
Data-based training programs have statistically reduced incidents and accidents in civil aviation over the past 30 years,33,0.98,1.00,1.00,0.02
The Covid-19 pandemic has negatively impacted the Air Cargo and Freight Logistics Market,30,0.11,0.86,0.93,0.50
A Virgin Australia flight also returned to Brisbane after a similar incident,20,0.57,0.97,1.00,0.19
"According to Boise-Dev, the airline is cutting non-stop flights to Boise and Austin, Texas",17,0.40,0.89,0.99,0.25
"in cooperation with the Global Business Travel Association (GBTA), there will be a sharp increase in hotel and flight ticket prices in business travel in 2023",10,1.00,1.00,1.00,0.00
This problem has led to an astronomical increase in cost of international flights as foreign airlines have not only now resorted to buying forex at black market rates,17,0.40,0.89,0.99,0.25
"we’re going to see an uptick in corporate travel,” Hauenstein said",8,0.58,0.94,0.91,1.00
There has been an increase in the number of general aviation accidents and this,10,1.00,1.00,1.00,0.00
"Domestic aviation traffic is expected to see fast-paced growth with normalcy returning to operations and widening vaccination coverage, but this upturn will do little to aid airlines’ recovery",2,0.04,0.80,0.97,0.63
"to 14-day high       Thu 18 Adds EUR150 million ($153 million) (1.2%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"3.0 1.0 Top Rise       Mon 15 Adds $54 million (2.8%) in MCap, top heavyweight rise in Aerospace & defense sector 16.01",3,0.84,0.97,1.00,0.10
"Dassault Aviation (AM: EUR148.20) adds EUR150 million ($153 million) (1.2%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"A Share (600038: CNY50.09) adds CNY548 million ($81 million) (1.9%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"Egyptair is increasing its flights to Cairo during the winter season, Budapest Airport announced on its social media site",13,0.92,0.99,1.00,0.04
"The larger carriers with more airplanes and flights can cut their costs by reducing the number of flights, Piccolo said",8,0.58,0.94,0.99,0.24
"low air traffic level, due to the pandemic, to return to 96% for its base case",12,0.20,0.87,0.99,0.34
"FILE PHOTO       BUDGET carrier Cebu Pacific (CEB) said on Wednesday that it is increasing the number of direct flights from Cebu to Seoul, South Korea, because demand has gone up",8,0.58,0.94,0.99,0.24
Rex Airlines have increased flights from Port Lincoln to Adelaide,17,0.40,0.89,0.99,0.25
"Starting 9 September 2022, the airline intends to        increase its current twice weekly service, to daily flights",17,0.40,0.89,0.99,0.25
"After Labor Day, the airline will almost double its flying in Hawaii, going to 60 interisland departures per day",17,0.40,0.89,0.99,0.25
"Muscat, Salalah and Sohar airports saw a 113 percent increase in the number of international flights",2,0.04,0.80,0.97,0.63
"American Airlines announced it was cutting 31,000 flights from its November schedule due to staffing shortages",13,0.92,0.99,1.00,0.04
"While the return of flights to Spain and Portugal have been popular, customers have also been calling for the airport to add even more flights to popular holiday destinations",5,-0.03,0.80,0.90,0.73
Holidaymakers reported seeing the disruptive passenger openly taking a substance resembling cocaine and praying on the floor before issuing chilling threats to those,2,0.04,0.80,0.97,0.63
"on rising relative strength       Tue 16 Adds $76 million (3.1%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"15.12       Fri 12 Keeps rising, up 7.3% in 3 days 15.58 3.0 1.0 Top Rise       Mon 15 Adds $54 million (2.8%) in MCap, top heavyweight rise in Aerospace & defense sector 16.01",3,0.84,0.97,1.00,0.10
"RPC % * Comment       Thu 11 Adds CNY2 billion ($249 million) (1.6%) in MCap, top heavyweight rise in Aerospace products/parts sector",3,0.84,0.97,1.00,0.10
"RPC % * Comment       Thu 11 Adds RUB9 billion ($139 million) (9.8%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"above moving average price 46.7 1.1 0.5 Week-high of 46.7       Mon 15 Loses RUB4 billion ($59 million) (3.7%) in MCap, steepest heavyweight fall in Aerospace & defense sector 44.98 -3.7 0.0 Week",27,0.40,0.87,0.96,0.34
the goal is to expand regional flight to a global scale,38,0.51,0.94,0.91,0.87
Salalah Airport has seen a 68.9% increase in the number of international and domestic flights,2,0.04,0.80,0.97,0.63
Virgin Atlantic expands freighter flights with Billund service,38,0.51,0.94,0.99,0.22
Corporations are also reducing business travel,33,0.98,1.00,1.00,0.02
"Second-hand cars were up 8.6%, while air travel rose by 37.1% due to the post-lockdown boom",10,1.00,1.00,1.00,0.00
"Starting 9 September this year, the airline will increase its flights from Cebu to Seoul (Incheon) to a daily operation from its current twice-a-week flights",17,0.40,0.89,0.99,0.25
Delta Airlines will reduce the number of flights from Dothan to Atlanta from three to two per day,33,0.98,1.00,1.00,0.02
airline has cut thousands of flights from its upcoming schedule,17,0.40,0.89,0.99,0.25
"airlines have already cut 50,000 flights for this fall",17,0.40,0.89,0.99,0.25
Doyle added the company also aims to strengthen the aviation industry in Mississauga,11,0.01,0.78,0.90,0.82
American Airlines Inc has cut thousands of domestic and international flights from its November schedule as part of the carrier's efforts to reduce disruptions that have afflicted the industry this year,15,0.07,0.78,0.90,0.69
American Airlines is again reducing the number of flights it plans to run this fall,33,0.98,1.00,1.00,0.02
"American Airlines is cutting 31,000 flights in November, and Boston is among the cities",10,1.00,1.00,1.00,0.00
African and foreign airlines to increase direct inter-country flights,17,0.40,0.89,0.99,0.25
"relative strength       Tue 16 Adds CAD79 million ($61 million) (2.3%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"Airbus ADR (EADSY: $28.19) adds $2 billion (1.9%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"Thu 11 Adds RUB9 billion ($139 million) (9.8%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"5.9       Thu 11 Adds RUB9 billion ($139 million) (9.8%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"above moving average price 46.7 1.1 0.5 Week-high of 46.7       Mon 15 Loses RUB4 billion ($59 million) (3.7%) in MCap, steepest heavyweight fall in Aerospace & defense sector 44.98 -3.7",27,0.40,0.87,0.96,0.34
"27.67 -1.0 -0.4 Steepest Fall       Tue 16 Adds $2 billion (1.9%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"on increasing volatility 99.08 -0.2 0.1 Steepest Fall       Mon 15 Adds $140 million (1.3%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"relative strength       Mon 15 Adds $54 million (2.8%) in MCap, top heavyweight rise in Aerospace & defense sector 16.01",3,0.84,0.97,1.00,0.10
"That’s the mantra coming from American Airlines (AA) today as it announces that it is cutting 31,000 flights from its November schedule",13,0.92,0.99,1.00,0.04
"demand for air travel anticipated to return to [pre-pandemic] traffic levels in 2023, and then continue on an upward growth path",20,0.57,0.97,0.93,0.78
"FAA grants waiver allowing airline to cut flights in New York and Washington, D.C",17,0.40,0.89,0.99,0.25
A top airline is cutting flights to 33 cities in its fall schedule,17,0.40,0.89,0.99,0.25
The air carrier announced that the number of flight service on the route will be increased to 30 flights,13,0.92,0.99,1.00,0.04
"Flights have been reduced by US carriers such as Alaska Air Group Inc. and JetBlue Airways Corp., in part due to staff shortages",15,0.07,0.78,0.90,0.69
