document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
"IIT Madras joins more than 180 members of the IBM Quantum Network, a global community of Fortune 500 companies, start-ups, academic institutions, and research labs working with IBM Quantum technology to advance quantum computing and explore practical applications",23,-0.00,0.73,0.85,0.84
"AWS will provide support for research projects in the areas of quantum memory, integrated photonics, and quantum materials",31,-0.01,0.74,0.85,0.93
silicon-based quantum technology has started being developed,7,-0.05,0.84,0.92,0.73
This was essential for realizing the practical quantum network,38,0.16,0.88,0.87,0.98
"This disclosure provides a superconducting quantum hybrid system, a computer device, and a quantum chip, and relates to the field of quantum computing",36,0.03,0.76,0.84,0.97
Researchers from IIT Madras will lead the advancement of research in the application of quantum computing with support from IBM Research India to such domains that are relevant to India,11,0.03,0.79,0.81,0.94
"At the Centre for Quantum Information, Communication and Computing (CQuICC), IIT Madras focuses on developing various facets of quantum technologies, including secure quantum communications, quantum sensing and metrology, as well as quantum computing and quantum information theory",34,0.03,0.75,0.80,0.96
IIT-M researchers will lead advancement of research in the application of quantum computing with support from IBM Research India to such domains that are relevant to India,11,0.03,0.79,0.84,0.92
"The IBM Quantum Network is a global community of Fortune 500 companies, startups, academic institutions and research labs working with IBM Quantum technology to advance quantum computing and explore practical applications",23,-0.00,0.73,0.85,0.76
"a lot of work is improving the quality of qubits, not just increasing the number of qubits",19,-0.06,0.76,0.81,0.90
"much of the work is improving the quality of qubits, not just increasing the number of qubits",19,-0.06,0.76,0.81,0.90
"Now, researchers at the University of Chicago's Pritzker School of Molecular Engineering (PME) have developed a method to optimize these quantum sensors, which can detect tiny perturbations in magnetic or electric fields, among other things",36,0.03,0.76,0.83,0.89
"For Amazon, the hope is to be able to research and develop the support infrastructure for quantum computers alongside the computer",18,0.00,0.82,0.83,0.86
"quantum memory technology to enable new hardware, software, and applications for quantum networks that",4,-0.05,0.78,0.83,0.91
"These risks and assumptions are described in the Partnership’s filings with the United States Securities and Exchange Commission, including its most recent Annual Report on Form 10-K, and subsequently filed Quarterly Reports on Form 10-Q and Current",37,0.08,0.73,0.81,0.71
"by Harvard's Office of Technology Development, while AWS will provide support for faculty-led and designed research projects in the areas of quantum memory, integrated photonics, and quantum materials",34,0.03,0.75,0.86,0.88
"As one among the 180 members of the network, a global community of Fortune 500 companies, start-ups, academic institutions and research laboratories, the institute aims at advancing quantum computing, skill development and research for Indian industries",23,-0.00,0.73,0.82,0.79
"Furthermore, IBM Quantum services will be used alongside the open-source Qiskit framework to explore areas such as quantum algorithms, quantum machine learning, quantum error correction and error mitigation, quantum tomography, and quantum chemistry and to advance and grow the quantum computing ecosystem in the country",33,0.02,0.73,0.83,0.85
"Through a three-year research alliance spearheaded by Harvard’s Office of Technology Development, AWS will provide support for faculty-led and designed research projects in the areas of quantum memory, integrated photonics, and quantum materials",34,0.03,0.75,0.84,0.97
"projects to develop quantum memory, integrated photonics, and quantum applications that could help underpin future quantum networks and a quantum internet",14,-0.03,0.79,0.85,0.97
"Researchers from IIT Madras will contribute to the advancement of research in the application of quantum computing with support from IBM Research India in such domains that are relevant to India, it said",18,0.00,0.82,0.85,0.87
"As a member of the IBM Quantum Network, IIT Madras will get cloud-based access to IBM’s most advanced quantum computing systems and IBM’s quantum expertise to explore practical applications, and realize the wide-ranging benefits of this technology for business and society, the release stated",19,-0.06,0.76,0.83,0.89
"Indian academic institute to join IBM’s Quantum Network  (September 12, 2022)        IIT Madras joins more than 180 members of the IBM Quantum Network, a global community of Fortune 500 companies, start-ups, academic institutions, and research labs working with IBM Quantum technology to advance quantum computing and explore practical applications",23,-0.00,0.73,0.85,0.85
"They will use IBM Quantum services alongside the open-source Qiskit framework to explore areas such as quantum algorithms, quantum machine learning, quantum error correction and error mitigation, quantum tomography, and quantum chemistry and to advance and grow the quantum computing ecosystem in the country",33,0.02,0.73,0.83,0.84
that quantum computing applications are extremely limited,20,0.41,0.89,0.95,0.46
"IIT Madras joins over 180 members of the IBM Quantum Network, a global community of Fortune 500 companies, start-ups, academic institutions, and research labs working with IBM Quantum technology to advance quantum computing and explore practical applications",23,-0.00,0.73,0.85,0.84
"Researchers from IIT Madras will lead advancement of research in the application of quantum computing with support from IBM Research India to such domains that are relevant to India, says a press release",1,-0.01,0.72,0.82,0.99
"IIT Madras joins more than 180 members of the IBM Quantum Network, a global community of Fortune 500 companies, start-ups, academic institutions, and research labs working with IBM Quantum technology to advance quantum computing and explore practical applications",23,-0.00,0.73,0.85,0.84
"As a member of this network, IIT Madras will get cloud-based access to IBM’s most advanced quantum computing systems and IBM’s quantum expertise to explore practical applications, and realise the wide-ranging benefits of this technology for business and society",19,-0.06,0.76,0.84,0.93
"IIT Madras’ Centre for Quantum Information, Communication and Computing (CQuICC) will use IBM Quantum services alongside the open-source Qiskit framework to explore areas such as quantum algorithms, quantum machine learning, quantum error correction, quantum tomography, and quantum chemistry, in order to advance and grow the quantum computing ecosystem in the country",33,0.02,0.73,0.84,0.84
"IIT Madras also becomes the “first Indian institution"" to join the global community of Fortune 500 companies, start-ups, academic institutions, and research labs working with IBM Quantum technology to advance quantum computing and explore business use cases",23,-0.00,0.73,0.83,0.83
"IBM had earlier said that it will launch a quantum computer with a 4,000-qubit processor by 2025 and put quantum computing to practical use",29,-0.03,0.77,0.84,0.89
