document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
"IIT Madras is focusing on developing various facets of quantum technologies including  secure quantum communications, quantum sensing and metrology, as well as quantum computing and quantum information theory at CQuICC",12,-0.00,0.67,0.82,0.95
"Now, researchers at the University of Chicago's Pritzker School of Molecular Engineering (PME) have developed a method to optimize these quantum sensors, which can detect tiny perturbations in magnetic or electric fields, among other things",7,0.01,0.74,0.83,0.94
"For Amazon, the hope is to be able to research and develop the support infrastructure for quantum computers alongside the computer",23,-0.03,0.81,0.82,0.99
"quantum memory technology to enable new hardware, software, and applications for quantum networks that",28,-0.05,0.79,0.85,0.93
"These risks and assumptions are described in the Partnership’s filings with the United States Securities and Exchange Commission, including its most recent Annual Report on Form 10-K, and subsequently filed Quarterly Reports on Form 10-Q and Current",20,-0.02,0.69,0.81,0.65
"by Harvard's Office of Technology Development, while AWS will provide support for faculty-led and designed research projects in the areas of quantum memory, integrated photonics, and quantum materials",39,0.01,0.74,0.84,0.89
"The first real-world application of the quantum internet is genuinely secure, unhackable communication",25,0.01,0.76,0.84,0.81
"Through a three-year research alliance spearheaded by Harvard’s Office of Technology Development, AWS will provide support for faculty-led and designed research projects in the areas of quantum memory, integrated photonics, and quantum materials",12,-0.00,0.67,0.81,0.94
"projects to develop quantum memory, integrated photonics, and quantum applications that could help underpin future quantum networks and a quantum internet",32,0.05,0.79,0.84,0.98
"Researchers from IIT Madras will contribute to the advancement of research in the application of quantum computing with support from IBM Research India in such domains that are relevant to India, it said",23,-0.03,0.81,0.85,0.99
"As a member of the IBM Quantum Network, IIT Madras will get cloud-based access to IBM’s most advanced quantum computing systems and IBM’s quantum expertise to explore practical applications, and realize the wide-ranging benefits of this technology for business and society, the release stated",17,-0.07,0.76,0.83,0.95
"At CQuICC, IIT Madras focuses on developing various facets of quantum technologies including secure quantum communications, quantum sensing and metrology, as well as quantum computing and quantum information theory",12,-0.00,0.67,0.82,0.95
that quantum computing applications are extremely limited,14,0.23,0.85,0.93,0.55
"Researchers from IIT Madras will lead advancement of research in the application of quantum computing with support from IBM Research India to such domains that are relevant to India, says a press release",29,0.02,0.83,0.86,0.86
"As a member of this network, IIT Madras will get cloud-based access to IBM’s most advanced quantum computing systems and IBM’s quantum expertise to explore practical applications, and realise the wide-ranging benefits of this technology for business and society",1,0.00,0.70,0.81,0.95
"Baidu launched a superconducting quantum computer and a solution that integrates quantum hardware, software and applications at the Quantum",32,0.05,0.79,0.83,0.93
"The research is supported by the Gordon and Betty Moore Foundation's Emergent Phenomena in Quantum Systems Initiative, and was also",25,0.01,0.76,0.84,0.77
Abstract       Quantum circuit model is the most popular paradigm for implementing complex quantum computation,29,0.02,0.83,0.86,0.91
"Others, who had developed solutions beyond the capabilities of current quantum processors, tested their solutions on quantum simulators, with programming experts from each of the technology providers on hand to provide support and advice",27,-0.02,0.79,0.88,0.92
A Q&A facility will be available on the day via Webex Chat,23,-0.03,0.81,0.86,0.89
"iXblue, which developed an industry-grade cold atom quantum system, will develop dedicated laser technology bricks for Welinq",12,-0.00,0.67,0.80,0.90
Our findings provide a direction for quantum nonlinear optics with topological features which could be crucial in order to bring topological physics to the quantum information,17,-0.07,0.76,0.85,0.95
this investment in quantum sensors will drive increased engagement between the Burlington campus and the leading quantum companies,23,-0.03,0.81,0.87,0.97
"To meet this challenge, Q-CTRL researchers developed quantum sensors with an instantaneous bandwidth of one megahertz and with the capability to detect signals emitted in that range of radio frequencies",7,0.01,0.74,0.83,0.91
by Meity and AWS in January 2021 to enable quantum computing research,23,-0.03,0.81,0.87,0.93
"For instance, multinational tech services firm Capgemini announced Q-Lab, a quantum computing laboratory in January this year, in partnership with IBM",16,0.04,0.80,0.94,0.58
"The lab is working on building quantum technology using silicon, which has the potential to help make a quantum computer, secure quantum communication, create quantum sensors",32,0.05,0.79,0.80,0.88
"To prepare for information security in the quantum computing era, post-quantum cryptosystems that are resistant to attacks from quantum computers have been built as replacements for the classical ones",25,0.01,0.76,0.81,0.96
"law by President Joe Biden includes provisions seeking to boost quantum technology, which is key to some new dark matter experiments, as well as more funding for machine learning (ML), which is driving novel searches for particles at the LHC",25,0.01,0.76,0.81,0.98
"because so many nations are racing to develop quantum technology, it is possible a researcher",23,-0.03,0.81,0.89,0.96
The Fund’s Forms N-Q and N-PORT reports are available on the SEC’s website,34,0.25,0.94,0.98,0.66
researchers to build quantum information networks that can take information from spin-based quantum bits,17,-0.07,0.76,0.81,0.89
Advancements in quantum computing are essential for any nation’s digital economy,29,0.02,0.83,0.88,0.76
this collaboration may bring to the company in terms of developing quantum hardware and software,13,-0.01,0.84,0.91,0.59
The Fund’s Forms N-Q and N-PORT are available on the SEC’s website,34,0.25,0.94,0.98,0.66
"With Qian Shi and Liang Xi, users can now create quantum algorithms and use quantum computing power without developing their quantum hardware, control systems, or programming languages",7,0.01,0.74,0.81,0.86
"existing industrial-scale semiconductor foundries is therefore seen as a significant challenge in developing quantum processors, and this is what Archer is apparently hoping to tackle by teaming up with GlobalFoundries, which produces chips for customers such as AMD,",25,0.01,0.76,0.84,0.93
"In the last year, AFRL has invested in the understanding and engineering of phonon dynamics in quantum systems with the goal of enabling quantum technologies that operate at room temperature",32,0.05,0.79,0.81,0.97
"Brian Dixon, who succeeded the firm’s co-founders TechCrunch conducted a Q",23,-0.03,0.81,0.86,0.88
